Position Id,Total Successful Passes All,Total Unsuccessful Passes All,Total Successful Passes Excl Crosses Corners,Successful Passes Own Half,Unsuccessful Passes Own Half,Successful Passes Opposition Half,Unsuccessful Passes Opposition Half,Successful Passes Defensive third,Unsuccessful Passes Defensive third,Successful Passes Middle third,Successful Passes Final third,Successful Short Passes,Successful Long Passes,Successful Dribbles,Successful Lay-Offs,Touches,Duels won,Duels lost,Aerial Duels won,Aerial Duels lost,Ground Duels won,Ground Duels lost,Tackles Won,Tackles Lost,Total Clearances,Interceptions,Recoveries,Total Fouls Conceded,Total Fouls Won,Saves Made,Turnovers,Dispossessed,Pass Forward,Pass Backward,Touches open play final third,Touches open play opp box,Touches open play opp six yards
6,15,6,15,1,2,14,4,0,0,8,7,13,2,2,0,36,6,9,1,2,5,7,2,0,0,0,4,1,1,0,0,2,7,3,22,3,0
6,16,4,16,3,1,13,3,0,0,9,7,16,0,1,3,32,2,5,0,1,2,4,1,0,1,0,1,2,0,0,0,1,3,11,25,2,0
6,16,14,16,5,0,11,7,2,0,6,8,16,0,0,1,42,5,4,2,0,3,4,2,0,0,1,8,0,1,0,0,4,10,2,25,9,0
6,12,16,12,2,0,10,12,0,0,8,4,10,2,0,0,38,4,4,2,0,2,4,0,0,6,0,0,2,2,0,0,0,4,2,20,2,0
6,20,5,20,7,0,13,3,0,0,16,4,20,0,0,1,33,8,5,2,3,6,2,2,1,1,0,6,0,3,0,0,2,2,7,16,1,0
6,12,12,12,0,4,12,5,0,0,7,5,12,0,1,1,36,5,9,2,1,3,8,2,0,0,0,7,1,0,0,0,4,4,5,19,3,0
2,41,4,41,27,1,14,3,10,0,26,5,37,4,0,0,50,1,1,0,0,1,1,0,0,1,2,11,0,1,0,0,0,20,2,1,0,0
2,31,6,31,26,4,5,2,18,1,11,2,30,1,0,0,49,8,3,5,1,3,2,1,1,7,1,11,1,1,0,0,0,19,3,2,0,1
2,30,12,30,16,5,14,6,5,0,17,8,29,1,0,0,57,4,3,2,0,2,3,0,1,2,2,5,2,1,0,0,0,20,2,9,3,1
2,35,6,35,23,0,12,6,11,0,22,2,31,4,0,0,55,4,4,3,1,1,3,0,1,3,3,10,3,0,0,0,0,16,0,7,4,0
2,49,6,49,36,1,13,5,19,1,26,4,45,4,1,0,67,3,4,1,2,2,2,0,0,1,3,13,1,1,0,0,0,17,6,8,1,0
2,47.19512195,8.780487805,47.19512195,35.12195122,6.585365854,12.07317073,2.195121951,15.36585366,0,30.73170732,1.097560976,46.09756098,1.097560976,0,0,64.75609756,4.390243902,1.097560976,3.292682927,0,1.097560976,1.097560976,1.097560976,0,4.390243902,0,7.682926829,1.097560976,0,0,0,0,31.82926829,4.390243902,3.292682927,1.097560976,1.097560976
2,40,13,40,29,6,11,7,14,2,22,4,36,4,0,0,61,2,3,1,2,1,1,0,0,6,1,9,2,1,0,0,0,24,0,2,1,1
2,39,3,39,22,0,17,3,6,0,26,7,35,4,0,0,53,4,6,2,6,2,0,0,1,2,2,5,0,1,0,0,0,17,2,8,3,0
2,23,9,23,13,4,10,5,3,1,16,4,21,2,0,0,43,2,1,0,1,2,0,0,1,2,4,5,0,1,0,0,0,20,3,6,1,1
2,40,7,40,35,3,5,4,20,0,18,2,37,3,0,0,58,0,4,0,3,0,1,0,0,4,4,8,0,0,0,0,0,17,3,3,1,0
2,39,8,38,32,2,6,5,16,0,19,3,34,4,2,0,60,8,0,3,0,5,0,2,0,4,2,10,0,1,0,0,0,22,2,5,0,0
2,29,5,29,25,2,4,3,12,0,16,1,28,1,0,0,45,3,3,0,2,3,1,1,1,8,1,8,1,1,0,0,0,17,3,2,0,0
2,180,180,180,90,90,90,90,90,90,90,0,180,0,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0
2,54,7,54,41,4,13,3,25,1,23,6,50,4,1,0,77,9,2,2,0,7,2,1,2,6,5,13,1,3,0,0,0,23,6,2,0,0
2,35,8,35,27,2,8,6,11,0,22,2,33,2,0,0,54,7,0,2,0,5,0,4,0,3,2,11,0,1,0,0,0,22,1,1,1,0
2,36,11,36,28,5,8,6,15,1,17,4,33,3,1,1,57,6,1,2,1,4,0,1,0,5,0,5,0,2,0,0,0,19,3,5,3,0
2,20,3,20,18,2,2,1,7,0,13,0,17,3,2,0,33,8,3,3,1,5,2,1,0,4,1,8,0,2,0,0,0,11,1,0,0,0
2,23,2,23,19,2,4,0,7,0,16,0,22,1,0,0,39,5,3,3,0,2,3,0,1,5,3,7,1,1,0,0,1,10,0,1,1,0
2,54,6,54,38,2,16,4,17,0,33,4,53,1,0,0,67,1,3,1,1,0,2,0,0,2,2,6,2,0,0,0,0,36,2,2,2,0
2,26,8,26,19,5,7,3,7,0,15,4,24,2,1,0,50,5,3,3,0,2,3,0,1,3,8,16,0,0,0,0,2,19,3,3,1,0
2,30,0,30,26.66666667,0,3.333333333,0,13.33333333,0,16.66666667,0,26.66666667,3.333333333,0,0,40,3.333333333,3.333333333,3.333333333,3.333333333,0,0,0,0,0,3.333333333,3.333333333,0,0,0,0,0,6.666666667,3.333333333,0,0,0
2,39,10,39,31,6,8,4,21,1,14,4,37,2,1,0,65,7,0,3,0,4,0,1,1,9,2,16,0,1,0,0,0,20,4,2,1,0
2,26.75675676,9.72972973,26.75675676,9.72972973,2.432432432,17.02702703,4.864864865,9.72972973,0,14.59459459,2.432432432,24.32432432,2.432432432,0,0,48.64864865,4.864864865,0,2.432432432,0,2.432432432,0,0,0,4.864864865,0,2.432432432,0,2.432432432,0,0,0,21.89189189,0,7.297297297,4.864864865,0
2,41,9,41,32,2,9,7,20,1,16,5,36,5,0,0,66,9,1,2,1,7,0,4,0,9,2,16,0,3,0,0,0,27,2,2,0,0
2,70.71428571,6.428571429,70.71428571,19.28571429,0,51.42857143,0,12.85714286,0,19.28571429,38.57142857,64.28571429,6.428571429,0,0,122.1428571,6.428571429,0,0,0,6.428571429,0,6.428571429,0,6.428571429,0,6.428571429,0,0,0,0,0,38.57142857,0,51.42857143,12.85714286,6.428571429
2,39,2,38,34,2,4,0,18,0,18,2,35,3,2,0,57,6,0,1,0,5,0,3,0,5,2,13,0,0,0,0,0,10,6,7,1,0
2,49,7,49,26,4,23,3,10,0,26,13,40,9,0,0,66,0,4,0,2,0,2,0,0,0,6,13,1,0,0,0,0,31,2,1,1,0
4,180,90,180,180,0,0,90,90,0,90,0,180,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0
4,47.14285714,4.285714286,47.14285714,25.71428571,0,21.42857143,4.285714286,17.14285714,0,25.71428571,4.285714286,47.14285714,0,0,0,64.28571429,8.571428571,8.571428571,4.285714286,0,4.285714286,8.571428571,0,0,0,0,4.285714286,0,4.285714286,0,0,0,21.42857143,0,12.85714286,0,4.285714286
4,69,11,69,43,2,26,8,13,0,49,7,60,9,0,6,87,1,3,0,0,1,3,1,0,3,1,10,1,0,0,0,1,16,17,7,0,0
4,80.35714286,9.642857143,80.35714286,28.92857143,0,51.42857143,9.642857143,19.28571429,0,51.42857143,9.642857143,64.28571429,16.07142857,0,3.214285714,106.0714286,9.642857143,9.642857143,0,0,9.642857143,9.642857143,9.642857143,0,0,0,19.28571429,0,0,0,0,3.214285714,25.71428571,9.642857143,0,0,0
4,36,24,36,26,2,10,16,10,0,26,0,36,0,2,4,74,2,6,0,0,2,6,0,0,2,0,10,4,0,0,0,2,24,10,12,2,0
4,43.04347826,11.73913043,43.04347826,3.913043478,3.913043478,39.13043478,7.826086957,3.913043478,0,19.56521739,19.56521739,27.39130435,15.65217391,0,3.913043478,66.52173913,3.913043478,7.826086957,0,0,3.913043478,7.826086957,0,3.913043478,3.913043478,0,7.826086957,0,0,0,0,3.913043478,23.47826087,3.913043478,7.826086957,0,0
4,72,12,72,34,4,38,8,16,2,38,18,68,4,4,6,94,6,2,0,0,6,2,0,0,6,0,8,0,2,0,0,0,28,18,6,0,0
4,55,8,55,27,0,28,8,12,0,33,10,51,4,0,4,79,3,7,1,2,2,5,1,0,2,0,7,2,1,0,0,1,25,10,6,0,0
4,58,18,57,39,2,18,8,16,0,38,3,51,6,0,1,87,2,5,0,1,2,4,1,0,1,0,10,1,1,0,0,2,11,17,7,0,0
4,59,17,59,35,8,24,9,16,2,34,9,52,7,0,10,85,4,5,0,3,4,2,2,0,3,1,11,1,2,0,0,0,28,13,2,0,0
4,45,16.875,42.75,20.25,2.25,22.5,11.25,4.5,0,21.375,16.875,38.25,4.5,0,4.5,68.625,3.375,2.25,0,0,3.375,2.25,1.125,0,1.125,1.125,9,0,2.25,0,0,1.125,29.25,6.75,11.25,1.125,0
4,42,12,42,24,2,18,10,12,0,16,14,34,8,2,4,62,8,2,2,0,6,2,2,0,2,2,10,2,2,0,0,0,22,2,0,0,0
4,40.78125,14.0625,37.96875,18.28125,2.8125,19.6875,7.03125,7.03125,2.8125,22.5,8.4375,35.15625,2.8125,0,4.21875,64.6875,1.40625,4.21875,1.40625,0,0,4.21875,0,0,1.40625,1.40625,7.03125,1.40625,0,0,0,1.40625,11.25,9.84375,7.03125,0,0
6,13.96551724,9.310344828,13.96551724,3.103448276,0,10.86206897,9.310344828,0,0,9.310344828,4.655172414,13.96551724,0,0,1.551724138,31.03448276,7.75862069,13.96551724,6.206896552,9.310344828,1.551724138,4.655172414,0,0,0,1.551724138,4.655172414,0,1.551724138,0,0,1.551724138,12.4137931,7.75862069,13.96551724,0,0
6,10,9,10,1,0,9,9,1,0,5,4,10,0,0,1,27,5,6,1,4,4,2,1,0,0,0,5,0,3,0,0,2,5,4,21,3,0
6,11.25,3.75,11.25,1.25,0,10,3.75,1.25,0,3.75,6.25,11.25,0,1.25,1.25,31.25,2.5,8.75,0,1.25,2.5,7.5,0,0,0,1.25,6.25,1.25,1.25,0,0,3.75,5,1.25,22.5,5,0
6,31.97368421,2.368421053,31.97368421,4.736842105,0,27.23684211,1.184210526,1.184210526,0,15.39473684,15.39473684,31.97368421,0,0,3.552631579,47.36842105,4.736842105,2.368421053,0,0,4.736842105,2.368421053,2.368421053,0,0,1.184210526,8.289473684,0,2.368421053,0,0,2.368421053,5.921052632,10.65789474,23.68421053,7.105263158,1.184210526
6,36.48648649,4.864864865,36.48648649,2.432432432,0,34.05405405,3.648648649,1.216216216,0,17.02702703,18.24324324,36.48648649,0,1.216216216,8.513513514,60.81081081,1.216216216,6.081081081,0,0,1.216216216,6.081081081,0,0,0,0,1.216216216,0,0,0,0,2.432432432,2.432432432,14.59459459,45,12.16216216,0
6,20.13157895,8.289473684,20.13157895,3.552631579,2.368421053,16.57894737,4.736842105,1.184210526,0,7.105263158,11.84210526,20.13157895,0,2.368421053,2.368421053,53.28947368,4.736842105,10.65789474,0,0,4.736842105,10.65789474,0,0,0,0,4.736842105,2.368421053,2.368421053,0,0,4.736842105,8.289473684,7.105263158,35.52631579,7.105263158,0
6,26,3,26,3,0,23,1,0,0,12,14,26,0,3,7,48,3,7,0,0,3,7,0,0,0,0,2,0,0,0,0,5,3,9,34,9,3
6,27,2,27,3,0,24,1,0,0,11,16,27,0,2,2,47,2,7,0,1,2,6,0,0,0,1,3,0,0,0,0,3,4,9,31,10,0
6,34.34210526,7.105263158,34.34210526,7.105263158,0,27.23684211,5.921052632,2.368421053,0,20.13157895,11.84210526,34.34210526,0,2.368421053,3.552631579,62.76315789,4.736842105,5.921052632,0,0,4.736842105,5.921052632,1.184210526,0,0,1.184210526,3.552631579,1.184210526,1.184210526,0,0,3.552631579,8.289473684,13.02631579,42.63157895,8.289473684,0
6,31.89873418,10.25316456,31.89873418,4.556962025,1.139240506,27.34177215,6.835443038,0,0,14.81012658,17.08860759,31.89873418,0,0,0,53.5443038,2.278481013,4.556962025,0,0,2.278481013,4.556962025,0,0,0,0,4.556962025,0,2.278481013,0,0,2.278481013,5.696202532,6.835443038,29.62025316,5.696202532,0
6,21,6,21,3,0,18,6,0,0,9,12,21,0,3,0,72,9,18,0,0,9,18,3,3,0,0,6,0,0,0,0,9,9,6,42,21,6
6,18.20224719,3.033707865,17.19101124,2.02247191,0,15.16853933,2.02247191,0,0,8.08988764,9.101123596,16.17977528,1.011235955,1.011235955,2.02247191,32.35955056,3.033707865,3.033707865,0,1.011235955,3.033707865,2.02247191,0,0,0,0,2.02247191,0,2.02247191,0,0,1.011235955,2.02247191,3.033707865,25.28089888,8.08988764,0
6,16.46341463,4.390243902,16.46341463,4.390243902,0,12.07317073,4.390243902,1.097560976,0,10.97560976,4.390243902,16.46341463,0,1.097560976,3.292682927,34.02439024,2.195121951,8.780487805,0,1.097560976,2.195121951,7.682926829,0,0,0,0,3.292682927,2.195121951,1.097560976,0,0,3.292682927,3.292682927,7.682926829,18.65853659,4.390243902,1.097560976
6,8.571428571,2.142857143,8.571428571,1.071428571,1.071428571,7.5,1.071428571,0,0,3.214285714,5.357142857,8.571428571,0,0,0,27.85714286,2.142857143,10.71428571,1.071428571,1.071428571,1.071428571,9.642857143,0,0,0,2.142857143,4.285714286,2.142857143,1.071428571,0,0,3.214285714,2.142857143,2.142857143,17.14285714,5.357142857,0
6,40,3,39,2,0,37,1,0,0,11,28,38,1,1,8,57,2,4,0,1,2,3,0,0,0,0,2,1,1,0,0,2,6,9,43,11,1
6,15.6,6,15.6,2.4,0,13.2,4.8,0,0,4.8,10.8,15.6,0,1.2,1.2,32.4,1.2,3.6,0,0,1.2,3.6,0,0,0,1.2,2.4,1.2,0,0,0,1.2,2.4,4.8,24,12,0
6,19,11,19,8,1,11,8,2,0,8,9,18,1,2,3,49,3,9,0,1,3,8,0,0,0,1,10,0,1,0,0,5,6,7,29,10,1
6,29.11764706,10.58823529,29.11764706,11.91176471,1.323529412,17.20588235,6.617647059,0,0,19.85294118,9.264705882,29.11764706,0,1.323529412,1.323529412,56.91176471,2.647058824,5.294117647,0,0,2.647058824,5.294117647,0,0,0,1.323529412,2.647058824,0,1.323529412,0,0,2.647058824,10.58823529,10.58823529,31.76470588,10.58823529,1.323529412
6,21.23595506,4.04494382,21.23595506,3.033707865,0,18.20224719,4.04494382,1.011235955,0,12.13483146,8.08988764,21.23595506,0,3.033707865,4.04494382,39.43820225,7.078651685,5.056179775,0,0,7.078651685,5.056179775,2.02247191,2.02247191,0,0,4.04494382,0,0,0,0,2.02247191,4.04494382,5.056179775,26.29213483,7.078651685,1.011235955
6,28,5,28,5,2,23,1,0,0,15,13,27,1,4,7,60,8,14,0,4,8,10,2,0,0,2,8,0,2,0,0,7,5,11,38,9,1
6,12.11538462,5.192307692,12.11538462,5.192307692,0,6.923076923,3.461538462,0,0,8.653846154,3.461538462,12.11538462,0,0,1.730769231,31.15384615,3.461538462,10.38461538,0,1.730769231,3.461538462,8.653846154,1.730769231,0,0,0,0,0,1.730769231,0,0,5.192307692,1.730769231,5.192307692,13.84615385,6.923076923,0
6,36,6,36,2,0,34,6,0,0,12,24,34,2,4,4,66,8,10,0,0,8,10,0,0,0,0,6,0,4,0,0,4,10,10,56,14,0
6,23,6,22,5,0,17,5,0,0,14,8,22,0,2,2,45,5,11,0,0,5,11,0,0,0,0,2,4,3,0,0,3,4,11,24,9,1
6,43,4,43,6,0,37,2,1,0,18,24,42,1,2,2,62,3,4,0,0,3,4,1,0,0,1,3,2,0,0,0,0,6,19,46,11,0
6,26,4,25,8,2,17,1,2,1,12,11,24,1,8,5,55,10,6,0,1,10,5,2,0,1,0,7,0,0,0,0,3,5,11,32,15,0
6,28.42105263,2.368421053,28.42105263,7.105263158,0,21.31578947,1.184210526,3.552631579,0,9.473684211,15.39473684,28.42105263,0,2.368421053,0,45,2.368421053,5.921052632,0,0,2.368421053,5.921052632,0,0,0,1.184210526,4.736842105,1.184210526,0,0,0,1.184210526,5.921052632,7.105263158,27.23684211,8.289473684,0
6,29.53125,5.625,29.53125,11.25,2.8125,18.28125,1.40625,4.21875,0,12.65625,12.65625,29.53125,0,0,4.21875,46.40625,1.40625,7.03125,0,0,1.40625,7.03125,0,1.40625,0,0,0,2.8125,0,0,0,0,8.4375,12.65625,19.6875,4.21875,0
6,9.642857143,0,9.642857143,0,0,9.642857143,0,0,0,3.214285714,6.428571429,9.642857143,0,0,0,16.07142857,0,3.214285714,0,0,0,3.214285714,0,0,0,0,0,0,0,0,0,0,0,6.428571429,12.85714286,0,3.214285714
6,11.91176471,10.58823529,11.91176471,1.323529412,0,10.58823529,6.617647059,0,0,2.647058824,9.264705882,11.91176471,0,2.647058824,1.323529412,47.64705882,9.264705882,10.58823529,1.323529412,0,7.941176471,10.58823529,3.970588235,0,0,0,6.617647059,1.323529412,1.323529412,0,0,5.294117647,2.647058824,5.294117647,33.08823529,11.91176471,0
6,32.625,4.5,32.625,4.5,0,28.125,4.5,1.125,0,9,22.5,32.625,0,2.25,4.5,55.125,4.5,5.625,0,0,4.5,5.625,1.125,1.125,0,1.125,5.625,0,0,0,0,3.375,5.625,9,39.375,12.375,0
6,28,8,28,6,1,22,7,2,0,10,16,27,1,1,7,49,2,5,0,0,2,5,1,0,0,0,5,0,0,0,0,3,7,10,34,9,0
6,19,3,19,4,1,15,2,0,0,9,10,19,0,1,3,45,2,12,0,1,2,11,0,0,0,0,3,1,1,0,0,7,6,11,27,8,0
6,31,5,31,5,1,26,4,0,0,15,16,31,0,4,7,49,6,3,0,0,6,3,0,1,0,0,5,0,1,0,0,2,2,11,33,5,0
6,30,3.75,30,7.5,0,22.5,3.75,3.75,0,16.25,10,28.75,1.25,2.5,5,60,2.5,11.25,0,0,2.5,11.25,0,0,0,1.25,5,0,0,0,0,7.5,10,7.5,21.25,7.5,0
6,40,6.25,40,1.25,0,38.75,5,0,0,15,25,38.75,1.25,2.5,7.5,66.25,2.5,5,0,0,2.5,5,0,0,0,2.5,5,1.25,0,0,0,2.5,3.75,11.25,52.5,15,1.25
6,28.19277108,3.253012048,28.19277108,8.674698795,0,19.51807229,1.084337349,0,0,15.18072289,13.01204819,26.02409639,2.168674699,0,3.253012048,46.62650602,0,6.506024096,0,0,0,6.506024096,0,0,0,1.084337349,1.084337349,0,0,0,0,3.253012048,1.084337349,15.18072289,30.36144578,6.506024096,0
1,17,7,6,4,1,2,3,3,0,3,0,4,2,0,0,32,0,0,0,0,0,0,0,0,0,0,9,0,0,4,0,0,19,0,0,0,0
1,19,9,6,3,1,3,3,2,0,4,0,2,4,0,0,35,0,1,0,1,0,0,0,0,1,0,10,0,0,3,0,0,19,0,0,0,0
1,12,9,8,6,0,2,7,3,0,4,1,5,3,0,0,33,0,1,0,0,0,1,0,0,1,0,10,0,0,7,0,0,16,0,0,0,0
1,17,4,10,6,1,4,3,5,0,4,1,5,5,0,0,26,0,0,0,0,0,0,0,0,1,0,8,0,0,1,0,0,16,0,0,0,0
1,16,8,3,3,2,0,1,2,0,1,0,1,2,0,0,33,0,0,0,0,0,0,0,0,0,0,11,0,0,8,0,0,18,0,0,0,0
1,11,6,6,5,1,1,2,4,0,2,0,2,4,0,0,21,1,0,0,0,1,0,0,1,1,0,4,0,0,2,0,0,13,0,0,0,0
1,10,15,6,2,0,4,8,2,0,2,2,1,5,0,0,32,0,0,0,0,0,0,0,0,1,0,5,0,0,3,0,0,23,0,0,0,0
1,20,8,6,5,1,1,3,4,0,1,1,4,2,0,0,31,0,0,0,0,0,0,0,0,0,0,8,0,0,2,0,0,21,0,0,0,0
1,15,8,9,5,1,4,5,3,0,5,1,3,6,0,0,25,1,1,1,0,0,1,0,0,1,0,4,0,0,0,0,0,17,0,0,0,0
1,25,10,10,2,3,8,5,2,1,7,1,2,8,0,0,40,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,31,0,0,0,0
1,18,9,6,3,1,3,4,1,0,5,0,2,4,0,0,32,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,23,0,0,0,0
1,18,10,5,3,1,2,3,1,0,4,0,1,4,0,0,40,0,0,0,0,0,0,0,0,3,0,20,0,0,2,0,0,21,0,0,0,0
1,24,11,14,10,3,4,3,9,1,3,2,4,10,0,0,40,0,0,0,0,0,0,0,0,0,0,9,0,0,2,0,0,21,0,0,0,0
1,14,3,5,4,0,1,2,3,0,2,0,4,1,0,0,21,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,10,0,0,0,0
1,21,9,10,7,0,3,4,5,0,5,0,5,5,0,0,38,0,0,0,0,0,0,0,0,2,0,4,0,0,4,0,0,23,0,0,0,0
1,18,9,6,3,1,3,6,3,0,2,1,2,4,0,0,34,0,0,0,0,0,0,0,0,2,0,9,0,0,2,0,0,21,0,0,0,0
1,17,12,9,4,2,5,5,2,1,3,4,3,6,0,0,43,0,0,0,0,0,0,0,0,3,0,8,0,0,9,0,0,22,0,0,0,0
1,13,11,7,4,1,3,6,4,0,1,2,4,3,1,0,31,1,0,0,0,1,0,0,0,0,0,5,0,0,5,0,0,18,0,0,0,0
1,13,14,8,4,3,4,8,4,0,2,2,4,4,0,0,30,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,21,0,0,0,0
1,15,1,4,4,1,0,0,4,1,0,0,3,1,0,0,18,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,8,0,0,0,0
1,10,11,4,1,0,3,6,1,0,0,3,0,4,0,0,29,0,0,0,0,0,0,0,0,1,0,4,0,0,5,0,0,19,0,0,0,0
1,16,6,6,5,1,1,3,2,1,4,0,2,4,0,0,31,1,0,0,0,1,0,0,0,1,0,7,0,0,4,0,0,17,0,0,0,0
1,19,8,7,3,1,4,4,2,0,3,2,3,4,0,0,29,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,22,0,0,0,0
1,14,7,8,5,1,3,3,5,1,3,0,5,3,0,0,26,0,1,0,0,0,1,0,0,1,0,5,0,0,3,0,0,16,0,0,0,0
1,20,5,11,7,1,4,2,4,0,6,1,2,9,0,0,26,0,0,0,0,0,0,0,0,1,0,8,0,0,1,0,0,17,0,0,0,0
1,16,10,6,2,1,4,5,2,1,2,2,2,4,0,0,31,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,22,0,0,0,0
1,15,15,8,3,2,5,11,3,0,3,2,3,5,0,0,44,0,0,0,0,0,0,0,0,0,0,12,0,0,7,0,0,24,0,0,0,0
1,12,8,4,1,0,3,3,1,0,1,2,1,3,0,0,22,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,16,0,0,0,0
1,14,7,5,4,1,1,4,3,0,2,0,3,2,0,0,30,0,0,0,0,0,0,0,0,1,0,10,0,0,4,0,0,16,0,0,0,0
1,19,17,10,5,1,5,10,3,0,6,1,3,7,0,0,49,0,0,0,0,0,0,0,0,1,0,13,0,0,4,0,0,28,0,0,0,0
1,19,15,8,8,2,0,7,5,0,3,0,7,1,0,0,45,0,0,0,0,0,0,0,0,0,0,13,0,0,4,0,0,28,0,0,0,0
1,14,13,6,3,2,3,6,2,0,4,0,2,4,0,0,35,0,0,0,0,0,0,0,0,1,0,9,0,0,3,0,0,23,0,0,0,0
1,16,17,4,2,1,2,5,2,0,0,2,2,2,0,0,39,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,25,0,0,0,0
1,14,7,5,2,1,3,4,1,0,3,1,2,3,0,0,26,0,0,0,0,0,0,0,0,2,0,6,0,0,1,0,0,17,0,0,0,0
1,17,11,6,4,0,2,7,2,0,3,1,2,4,0,0,33,0,0,0,0,0,0,0,0,0,0,9,0,0,2,0,0,20,0,0,0,0
1,17,11,3,0,1,3,2,0,0,1,2,0,3,0,0,33,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0,0,23,0,0,0,0
1,5,14,2,0,0,2,6,0,0,2,0,0,2,0,0,27,0,0,0,0,0,0,0,0,1,0,7,0,0,3,0,0,17,0,0,0,0
1,13,10,4,1,2,3,4,1,2,2,1,1,3,0,0,32,0,0,0,0,0,0,0,0,0,0,7,0,0,6,0,0,17,0,0,0,0
4,11.68831169,12.85714286,9.350649351,0,2.337662338,9.350649351,5.844155844,0,0,2.337662338,7.012987013,9.350649351,0,3.506493506,0,39.74025974,7.012987013,7.012987013,0,2.337662338,7.012987013,4.675324675,1.168831169,0,0,2.337662338,8.181818182,0,2.337662338,0,0,0,11.68831169,2.337662338,17.53246753,1.168831169,0
4,24.54545455,14.31818182,21.47727273,8.181818182,1.022727273,13.29545455,5.113636364,4.090909091,1.022727273,7.159090909,10.22727273,21.47727273,0,1.022727273,1.022727273,52.15909091,7.159090909,3.068181818,1.022727273,1.022727273,6.136363636,2.045454545,2.045454545,1.022727273,0,2.045454545,12.27272727,0,2.045454545,0,0,0,8.181818182,10.22727273,26.59090909,4.090909091,0
4,25,25,25,0,0,25,15,0,0,0,25,25,0,0,0,70,10,30,0,5,10,25,0,5,0,0,10,5,5,0,0,5,20,10,20,0,0
4,18,19,16,6,1,10,10,0,1,9,7,16,0,0,1,49,3,5,0,1,3,4,0,2,1,4,12,1,1,0,0,1,9,4,18,1,0
4,17.30769231,12.69230769,16.15384615,5.769230769,3.461538462,10.38461538,6.923076923,5.769230769,1.153846154,5.769230769,4.615384615,16.15384615,0,1.153846154,0,43.84615385,2.307692308,5.769230769,0,2.307692308,2.307692308,3.461538462,1.153846154,0,3.461538462,0,9.230769231,1.153846154,0,0,0,0,17.30769231,5.769230769,11.53846154,1.153846154,0
4,0,18,0,0,18,0,0,0,18,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,35,19,28,5,1,23,6,0,0,19,9,28,0,1,1,75,5,3,0,0,5,3,4,0,0,1,8,1,0,0,0,0,11,13,32,2,0
4,15,14,12,2,2,10,5,0,1,5,7,11,1,2,1,50,7,6,0,0,7,6,3,2,0,0,12,2,0,0,0,0,5,2,23,4,0
4,26,11,22,7,1,15,5,0,1,15,7,21,1,1,0,50,4,4,0,0,4,4,1,1,0,2,9,0,1,0,0,2,7,4,19,0,0
4,0,45,0,0,45,0,0,0,45,0,0,0,0,0,0,315,45,90,0,0,45,90,45,0,0,90,135,45,0,0,0,0,45,0,90,0,0
4,12.69230769,6.923076923,12.69230769,2.307692308,1.153846154,10.38461538,5.769230769,1.153846154,0,4.615384615,6.923076923,11.53846154,1.153846154,1.153846154,1.153846154,38.07692308,8.076923077,12.69230769,1.153846154,1.153846154,6.923076923,11.53846154,4.615384615,0,0,2.307692308,12.69230769,0,1.153846154,0,0,1.153846154,6.923076923,1.153846154,13.84615385,0,0
4,45,31.5,31.5,4.5,0,27,9,4.5,0,9,18,27,4.5,0,0,81,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,13.5,0,63,4.5,0
4,14,6,14,10,0,4,2,2,0,10,2,12,2,0,2,30,4,6,0,0,4,6,0,2,0,0,4,0,2,0,0,2,0,12,10,0,0
4,24,27,23,5,8,18,7,1,3,14,8,21,2,1,1,66,4,5,0,0,4,5,1,0,0,4,16,0,2,0,0,2,21,8,29,5,0
4,22,13,22,7,0,15,8,3,0,13,6,20,2,0,1,48,0,6,0,0,0,6,0,0,2,0,8,2,0,0,0,1,9,11,19,1,0
4,31.76470588,5.294117647,26.47058824,10.58823529,0,15.88235294,5.294117647,10.58823529,0,5.294117647,10.58823529,26.47058824,0,0,0,58.23529412,5.294117647,10.58823529,0,5.294117647,5.294117647,5.294117647,0,5.294117647,5.294117647,5.294117647,5.294117647,0,0,0,0,0,0,10.58823529,21.17647059,0,0
4,20.76923077,0,20.76923077,0,0,20.76923077,0,0,0,20.76923077,0,20.76923077,0,0,0,34.61538462,6.923076923,0,0,0,6.923076923,0,6.923076923,0,0,6.923076923,6.923076923,0,0,0,0,0,6.923076923,6.923076923,13.84615385,0,0
