4,26,2,0.396948641
2,33,3,0.393959644
6,25.3125,5.625,0.087722907
2,24,3,0.955738518
6,17,1,0.838050241
2,8,5,0.954415469
2,58,3,0.718549323
2,42,2,0.474016354
6,22.5,5.625,0.365084692
4,65,4,0.143934362
1,23,1,0.463130304
4,64,2,0.945903477
6,46.58823529,4.235294118,0.195351498
4,45,3.857142857,0.546030424
2,38,2,0.536203682
6,7.875,3.375,0.920182889
4,30,4,0.270409271
2,50,7,0.553378578
4,39.43820225,10.11235955,0.810718209
6,31.89873418,6.835443038,0.145116161
4,27,2,0.09731999
2,50.86956522,3.913043478,0.787081687
4,42,5,0.475033435
6,21.17647059,15.88235294,0.312470311
4,60,30,0.16930792
6,19,6,0.886231624
4,86.1971831,5.070422535,0.845633676
6,19.38461538,6.923076923,0.29015466
4,56.1038961,3.506493506,0.494886439
4,50.23255814,2.093023256,0.6630934
2,54,4,0.39824431
4,20,2.5,0.237203006
2,10.8,7.2,0.749652211
6,35,4,0.857549556
1,21,2,0.758801327
4,52.25806452,7.258064516,0.83879836
2,45,15,0.294003786
6,25,5,0.878065938
6,15,2,0.26080878
2,43,3,0.782204568
2,13,4,0.19044196
6,30,4,0.043540482
4,29,5,0.247841629
4,20.32258065,2.903225806,0.449016609
2,15,3,0.385563363
4,62,8,0.300021859
6,20,10,0.38350805
6,10,5,0.458277106
4,30,8,0.575344467
2,15,2,0.010764941
4,58,4,0.018146238
6,18,2.25,0.761086615
4,33,2,0.280341831
2,32,2,0.198308077
2,31,1,0.600306305
4,62.76315789,4.736842105,0.517263771
2,27,2,0.447109765
2,13.33333333,10,0.067240943
2,13,1,0.507735733
2,30,8,0.15236237
4,45,45,0.890420051
4,37,2,0.803880338
2,20,4,0.560485775
4,34,5,0.371975163
4,53.59550562,4.04494382,0.404189498
4,66,5,0.2291625
2,35,7,0.752190324
2,2.25,2.25,0.716165448
6,26.05263158,2.368421053,0.623248685
4,68,11,0.897573745
4,40.78125,5.625,0.655623064
6,16,8,0.616095462
4,40,6.666666667,0.38978257
6,135,45,0.774043253
4,52,2,0.916537035
4,36,6,0.743752175
2,5,5,0.351146115
4,28,1,0.076080394
2,24,2,0.393296093
6,25.71428571,6.428571429,0.032780557
4,45,7,0.467754375
6,30,7,0.266713515
2,65.67567568,3.648648649,0.101293352
4,28,6,0.056892637
6,9.72972973,9.72972973,0.868078561
4,18,1.2,0.409427181
2,28,7,0.150242981
2,41,1,0.141344656
2,44,2,0.631383697
2,11.07692308,8.307692308,0.720880005
6,9,1.285714286,0.367737241
4,43,4,0.521643163
2,53,3,0.994887834
2,21.17647059,1.323529412,0.043475997
4,27.14285714,2.857142857,0.215555068
2,16,6,0.129940198
2,42.63157895,4.736842105,0.264505938
4,45,1,0.067831315
4,27,4.5,0.622622934
4,48.94736842,6.315789474,0.032364112
2,20,5,0.186057448
6,30,15,0.113332204
1,31,1,0.880522838
4,46,5,0.657797767
2,20,5,0.532034099
4,44,6,0.583630452
4,27.39130435,2.608695652,0.461694318
4,52,5,0.070353502
2,9,9,0.168657499
2,22,2,0.678223478
4,21.25,5,0.018962485
4,52,4,0.219470966
4,44.43037975,6.835443038,0.447623768
6,37,5,0.43768234
6,4.285714286,8.571428571,0.336573773
4,24.75,3.375,0.922488575
4,45,1,0.831107588
2,17,5,0.423467497
4,26.66666667,3.333333333,0.282308175
6,19.28571429,5.357142857,0.397164333
2,86,6,0.815535535
4,32.03389831,4.576271186,0.726892219
4,15.94936709,6.835443038,0.412351345
4,16.875,4.21875,0.137776056
2,58,5,0.340316441
2,38,1,0.160752883
4,21,6,0.272118928
6,41.78571429,6.428571429,0.973290072
4,25.56818182,1.022727273,0.979494853
4,47,2,0.810318989
2,13,5,0.927548168
1,28,1,0.012146775
4,113,3,0.604198138
6,29.11764706,5.294117647,0.795918332
6,32.14285714,5.142857143,0.171678472
4,24,2,0.116093372
6,14,8,0.285063858
2,38.42696629,5.056179775,0.336057771
4,56.25,22.5,0.425801977
6,15,30,0.437730613
2,42,9,0.134114237
2,34,8,0.913535192
4,55,2,0.507846883
6,5,25,0.527226994
4,42,5,0.793330427
6,30.53571429,3.214285714,0.916460295
4,23,5,0.840142021
4,38,4,0.238045322
2,31,4,0.833684819
4,56,4,0.346831993
4,36,5,0.300157346
4,26.47058824,5.294117647,0.759351723
4,40,3,0.248053408
2,5.806451613,2.903225806,0.297468794
2,28,7,0.796735792
4,54,5,0.72726466
2,36,4,0.919122593
4,48,4,0.510978909
2,31,2,0.31633854
4,48,4,0.308692905
2,25,4,0.419890638
4,96.66666667,3.333333333,0.125564825
4,34,9,0.325965618
6,17.19101124,8.08988764,0.270660035
4,59.625,5.625,0.04041403
4,18,7,0.645173351
4,25,4,0.270645056
6,5.294117647,5.294117647,0.373071983
6,25,3,0.198208779
1,10,1,0.341128381
2,37,4,0.861963932
2,15,4,0.372941099
4,25,2,0.486925807
6,24.42857143,6.428571429,0.059475075
2,21.52173913,3.913043478,0.502643855
4,14.21052632,3.552631579,0.740815276
4,47,10,0.859509864
2,28,4,0.037976521
2,20,4,0.817910528
2,52,5,0.169133155
4,31.70454545,5.113636364,0.961300363
4,55,2,0.935477852
2,27,9,0.049193609
1,28,1,0.648010824
4,41,7,0.326411704
4,42.35294118,5.294117647,0.463769083
4,17.34939759,2.168674699,0.830720962
2,36.40449438,2.02247191,0.419599437
6,18.94736842,9.473684211,0.436076708
4,45.52941176,6.352941176,0.865716615
4,61.07142857,12.85714286,0.099801519
4,17.30769231,1.153846154,0.710228821
2,20,20,0.418601088
4,25,2,0.207919429
2,40.90909091,8.181818182,0.016965688
4,38,4,0.143212239
2,16,4,0.916090607
4,46,4,0.152802567
2,64.28571429,6.428571429,0.700841173
2,56,6,0.687837741
4,25,3,0.955691341
4,24,2,0.796727006
4,50,5,0.095210916
2,43,9,0.429087254
4,10,3,0.248164557
4,25.41176471,9.529411765,0.515761097
